START TIME:2025-08-06 10:43:44,
147.725,1354114
147.76,1353289
147.794,1353501
147.836,1353506
147.87,1353511
147.905,1353412
147.947,1353416
147.981,1353421
148.015,1353633
148.057,1353845
148.092,1352916
148.127,1352298
148.169,1351784
148.206,1350337
148.248,1350238
148.284,1350658
148.326,1351078
148.362,1351394
148.397,1352332
148.439,1351403
148.473,1351200
148.508,1350998
148.549,1351002
148.584,1350799
148.618,1350908
148.66,1351224
148.694,1350606
148.729,1350611
148.771,1350926
148.805,1351346
148.841,1351144
148.882,1351978
148.92,1351984
148.962,1351885
149.004,1351890
149.04,1351895
149.075,1351588
149.115,1351800
149.15,1351286
149.184,1350461
149.219,1349635
149.26,1349743
149.294,1349125
149.33,1349338
149.371,1349343
149.409,1349348
149.45,1348834
149.489,1348424
149.529,1347910
149.568,1347915
149.606,1348127
149.647,1348132
149.686,1348241
149.719,1348764
149.76,1348769
149.795,1348566
149.829,1348363
149.864,1348264
149.906,1348165
149.94,1348377
149.975,1349108
150.017,1348698
150.052,1349118
150.087,1348500
150.128,1348089
150.163,1347160
150.205,1347788
150.243,1347274
150.284,1347798
150.325,1348011
150.364,1347808
150.404,1347502
150.441,1347610
150.475,1347096
150.509,1347101
150.552,1347624
150.586,1347940
150.621,1347841
150.663,1347431
150.699,1346917
150.74,1346403
150.778,1345993
150.82,1345375
150.857,1345173
150.9,1345178
150.935,1345183
150.97,1344980
151.012,1345607
151.046,1346753
151.081,1346862
151.123,1347074
151.157,1347494
151.2,1348017
151.234,1348126
151.269,1348546
151.31,1349484
151.344,1350215
151.379,1350220
151.421,1350328
151.456,1350333
151.493,1349819
151.533,1350032
151.573,1350036
151.613,1349938
151.651,1350254
151.691,1350570
151.73,1350368
151.77,1350269
151.81,1349651
151.85,1349864
151.889,1350284
151.929,1350393
151.968,1350502
152.009,1351441
152.048,1351653
152.088,1351451
152.127,1351144
152.168,1351564
152.206,1351569
152.246,1351367
152.286,1351164
152.326,1351792
152.365,1351797
152.406,1351802
152.444,1352118
152.483,1352746
152.523,1352543
152.561,1352548
152.602,1352242
